Customer ID,Age,Age_Bucket,Gender,Item Purchased,Category,Purchase Amount (USD),Bucketed Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1679,41,35 - 44,Male,Pants,Clothing,71,Medium-High Spend ? 60–79 ,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,No,30,Venmo,Fortnightly
1680,60,55 - 70,Male,Dress,Clothing,52, Medium-Low Spend ? 40–59 ,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,No,No,24,Debit Card,Fortnightly
1681,61,55 - 70,Male,Shoes,Footwear,37,Low Spend ? 20–39,Louisiana,M,Olive,Summer,3.4,No,Store Pickup,No,No,6,Credit Card,Annually
1682,24,18 - 25,Male,Sneakers,Footwear,95,High Spend ? 80–100,Virginia,L,Green,Winter,3.7,No,2-Day Shipping,No,No,14,Credit Card,Fortnightly
1683,65,55 - 70,Male,Socks,Clothing,97,High Spend ? 80–100,New York,M,Yellow,Fall,4.9,No,2-Day Shipping,No,No,37,Credit Card,Fortnightly
1684,23,18 - 25,Male,Coat,Outerwear,57, Medium-Low Spend ? 40–59 ,Arkansas,S,Lavender,Spring,3.5,No,Next Day Air,No,No,37,Venmo,Quarterly
1685,30,25 - 34,Male,Shirt,Clothing,93,High Spend ? 80–100,New Mexico,M,Indigo,Spring,4.6,No,Standard,No,No,28,PayPal,Weekly
1686,33,25 - 34,Male,Blouse,Clothing,48, Medium-Low Spend ? 40–59 ,Minnesota,M,Pink,Winter,4.6,No,Standard,No,No,43,PayPal,Fortnightly
1687,22,18 - 25,Male,Gloves,Accessories,75,Medium-High Spend ? 60–79 ,Illinois,L,Red,Fall,4.2,No,Store Pickup,No,No,25,Cash,Annually
1688,67,55 - 70,Male,Skirt,Clothing,70,Medium-High Spend ? 60–79 ,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,No,4,PayPal,Annually
1689,28,25 - 34,Male,Handbag,Accessories,26,Low Spend ? 20–39,Mississippi,S,Peach,Winter,3,No,Next Day Air,No,No,13,Venmo,Fortnightly
1690,32,25 - 34,Male,Shirt,Clothing,73,Medium-High Spend ? 60–79 ,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,No,No,32,Bank Transfer,Monthly
1691,40,35 - 44,Male,Coat,Outerwear,30,Low Spend ? 20–39,Nevada,M,Black,Summer,3.2,No,Free Shipping,No,No,1,Cash,Annually
1692,64,55 - 70,Male,Shoes,Footwear,61,Medium-High Spend ? 60–79 ,Connecticut,L,Blue,Summer,3.5,No,Next Day Air,No,No,4,Cash,Annually
1693,56,55 - 70,Male,Handbag,Accessories,75,Medium-High Spend ? 60–79 ,Utah,M,Beige,Winter,2.6,No,Standard,No,No,33,Cash,Fortnightly
1694,63,55 - 70,Male,Jacket,Outerwear,88,High Spend ? 80–100,Tennessee,XL,Olive,Fall,4.9,No,Standard,No,No,45,Bank Transfer,Fortnightly
1695,20,18 - 25,Male,Shirt,Clothing,67,Medium-High Spend ? 60–79 ,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,No,20,Debit Card,Fortnightly
1696,54,44 - 54,Male,Hat,Accessories,95,High Spend ? 80–100,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,No,1,PayPal,Fortnightly
1697,31,25 - 34,Male,Sunglasses,Accessories,69,Medium-High Spend ? 60–79 ,West Virginia,S,Turquoise,Spring,4,No,Free Shipping,No,No,7,Credit Card,Fortnightly
1698,36,35 - 44,Male,Shirt,Clothing,87,High Spend ? 80–100,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,No,No,48,Credit Card,Quarterly
1699,25,18 - 25,Male,Belt,Accessories,41, Medium-Low Spend ? 40–59 ,Iowa,XL,Turquoise,Winter,4.8,No,Standard,No,No,46,Bank Transfer,Quarterly
1700,20,18 - 25,Male,Sweater,Clothing,67,Medium-High Spend ? 60–79 ,North Dakota,L,Teal,Spring,4,No,Free Shipping,No,No,34,Debit Card,Annually
1701,62,55 - 70,Male,Hoodie,Clothing,70,Medium-High Spend ? 60–79 ,West Virginia,L,Black,Fall,4.1,No,Express,No,No,36,Bank Transfer,Monthly
1702,69,55 - 70,Male,Handbag,Accessories,41, Medium-Low Spend ? 40–59 ,Mississippi,XL,Blue,Winter,3.8,No,Next Day Air,No,No,44,Debit Card,Quarterly
1703,54,44 - 54,Male,Jeans,Clothing,83,High Spend ? 80–100,Alabama,XL,Yellow,Summer,5,No,Express,No,No,48,Bank Transfer,Weekly
1704,39,35 - 44,Male,Backpack,Accessories,22,Low Spend ? 20–39,California,M,Black,Spring,4,No,Next Day Air,No,No,12,Bank Transfer,Annually
1705,56,55 - 70,Male,Sneakers,Footwear,20,Low Spend ? 20–39,Idaho,M,Lavender,Summer,3.9,No,Store Pickup,No,No,19,Cash,Quarterly
1706,39,35 - 44,Male,Jewelry,Accessories,29,Low Spend ? 20–39,South Dakota,L,Cyan,Summer,3.4,No,2-Day Shipping,No,No,49,Venmo,Fortnightly
1707,37,35 - 44,Male,Sunglasses,Accessories,87,High Spend ? 80–100,North Dakota,M,Brown,Spring,3,No,Standard,No,No,25,Venmo,Fortnightly
1708,25,18 - 25,Male,Shorts,Clothing,81,High Spend ? 80–100,Nevada,L,Maroon,Fall,4.9,No,2-Day Shipping,No,No,25,Cash,Fortnightly
1709,35,35 - 44,Male,Boots,Footwear,58, Medium-Low Spend ? 40–59 ,Florida,L,Cyan,Spring,3.2,No,Express,No,No,1,Credit Card,Quarterly
1710,45,44 - 54,Male,Skirt,Clothing,83,High Spend ? 80–100,Indiana,M,Pink,Winter,3.8,No,Standard,No,No,19,Bank Transfer,Annually
1711,19,18 - 25,Male,Pants,Clothing,59, Medium-Low Spend ? 40–59 ,Arkansas,XL,Orange,Fall,3.8,No,Store Pickup,No,No,7,Credit Card,Quarterly
1712,21,18 - 25,Male,T-shirt,Clothing,93,High Spend ? 80–100,North Carolina,M,Lavender,Spring,4.7,No,Express,No,No,19,Credit Card,Monthly
1713,65,55 - 70,Male,T-shirt,Clothing,87,High Spend ? 80–100,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,9,Cash,Fortnightly
1714,49,44 - 54,Male,Jacket,Outerwear,22,Low Spend ? 20–39,Missouri,M,Pink,Winter,4.6,No,Free Shipping,No,No,37,PayPal,Quarterly
1715,30,25 - 34,Male,Jeans,Clothing,71,Medium-High Spend ? 60–79 ,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,No,15,Cash,Monthly
1716,23,18 - 25,Male,Dress,Clothing,69,Medium-High Spend ? 60–79 ,Idaho,XL,Gray,Spring,3.4,No,2-Day Shipping,No,No,30,PayPal,Fortnightly
1717,69,55 - 70,Male,Blouse,Clothing,47, Medium-Low Spend ? 40–59 ,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,No,30,Cash,Quarterly
1718,29,25 - 34,Male,Hoodie,Clothing,50, Medium-Low Spend ? 40–59 ,Hawaii,L,Orange,Summer,2.9,No,Express,No,No,16,Debit Card,Fortnightly
1719,54,44 - 54,Male,T-shirt,Clothing,96,High Spend ? 80–100,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,No,No,14,PayPal,Quarterly
1720,45,44 - 54,Male,Sweater,Clothing,39,Low Spend ? 20–39,Maryland,M,White,Winter,3.2,No,Free Shipping,No,No,8,Venmo,Quarterly
1721,25,18 - 25,Male,Shorts,Clothing,84,High Spend ? 80–100,Massachusetts,S,Beige,Winter,2.8,No,Express,No,No,40,Debit Card,Fortnightly
1722,34,25 - 34,Male,Jewelry,Accessories,28,Low Spend ? 20–39,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,No,24,Credit Card,Monthly
1723,46,44 - 54,Male,T-shirt,Clothing,51, Medium-Low Spend ? 40–59 ,Massachusetts,L,Violet,Summer,3.3,No,Standard,No,No,14,Cash,Fortnightly
1724,70,55 - 70,Male,Scarf,Accessories,20,Low Spend ? 20–39,New York,XL,Gold,Spring,3.3,No,Standard,No,No,39,PayPal,Annually
1725,42,35 - 44,Male,Shoes,Footwear,72,Medium-High Spend ? 60–79 ,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,No,21,PayPal,Weekly
1726,45,44 - 54,Male,Sunglasses,Accessories,33,Low Spend ? 20–39,Massachusetts,M,Indigo,Spring,3,No,Next Day Air,No,No,32,Venmo,Quarterly
1727,57,55 - 70,Male,Coat,Outerwear,28,Low Spend ? 20–39,Indiana,S,Olive,Summer,2.8,No,Express,No,No,45,Debit Card,Weekly
1728,49,44 - 54,Male,Blouse,Clothing,53, Medium-Low Spend ? 40–59 ,Virginia,S,Violet,Spring,4,No,Express,No,No,19,PayPal,Monthly
1729,23,18 - 25,Male,Jeans,Clothing,48, Medium-Low Spend ? 40–59 ,Wyoming,L,Black,Fall,4.3,No,Express,No,No,1,Debit Card,Quarterly
1730,47,44 - 54,Male,Shorts,Clothing,21,Low Spend ? 20–39,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12,Venmo,Fortnightly
1731,23,18 - 25,Male,Shirt,Clothing,22,Low Spend ? 20–39,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,26,Credit Card,Weekly
1732,21,18 - 25,Male,Backpack,Accessories,87,High Spend ? 80–100,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,No,12,Cash,Monthly
1733,45,44 - 54,Male,Belt,Accessories,50, Medium-Low Spend ? 40–59 ,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,No,36,Cash,Quarterly
1734,67,55 - 70,Male,Blouse,Clothing,85,High Spend ? 80–100,New York,L,Black,Summer,3.4,No,Express,No,No,22,Credit Card,Annually
1735,31,25 - 34,Male,Jeans,Clothing,98,High Spend ? 80–100,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly
1736,58,55 - 70,Male,Dress,Clothing,34,Low Spend ? 20–39,Texas,M,Purple,Winter,3.6,No,Express,No,No,31,Venmo,Annually
1737,57,55 - 70,Male,Shorts,Clothing,61,Medium-High Spend ? 60–79 ,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,No,43,Cash,Quarterly
1738,42,35 - 44,Male,Jewelry,Accessories,98,High Spend ? 80–100,Ohio,L,Gray,Summer,4.2,No,Store Pickup,No,No,50,Venmo,Fortnightly
1739,60,55 - 70,Male,Handbag,Accessories,61,Medium-High Spend ? 60–79 ,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,No,No,37,Credit Card,Weekly
1740,21,18 - 25,Male,Jewelry,Accessories,98,High Spend ? 80–100,Minnesota,L,Silver,Winter,4.2,No,Express,No,No,23,Cash,Weekly
1741,69,55 - 70,Male,Pants,Clothing,21,Low Spend ? 20–39,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,No,10,Bank Transfer,Quarterly
1742,41,35 - 44,Male,Pants,Clothing,51, Medium-Low Spend ? 40–59 ,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,No,20,Bank Transfer,Monthly
1743,51,44 - 54,Male,Sandals,Footwear,80,High Spend ? 80–100,Kansas,XL,White,Spring,4.3,No,Express,No,No,18,Venmo,Quarterly
1744,23,18 - 25,Male,Skirt,Clothing,72,Medium-High Spend ? 60–79 ,Missouri,XL,Brown,Winter,3.3,No,Standard,No,No,3,Bank Transfer,Weekly
1745,57,55 - 70,Male,Sunglasses,Accessories,63,Medium-High Spend ? 60–79 ,Michigan,L,Teal,Winter,3,No,Standard,No,No,23,PayPal,Weekly
1746,40,35 - 44,Male,Skirt,Clothing,27,Low Spend ? 20–39,West Virginia,L,Red,Winter,3.6,No,Store Pickup,No,No,27,Cash,Weekly
1747,65,55 - 70,Male,Handbag,Accessories,44, Medium-Low Spend ? 40–59 ,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,No,44,Bank Transfer,Fortnightly
1748,61,55 - 70,Male,Coat,Outerwear,23,Low Spend ? 20–39,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,No,41,Venmo,Quarterly
1749,34,25 - 34,Male,Skirt,Clothing,93,High Spend ? 80–100,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,No,41,Bank Transfer,Annually
1750,43,35 - 44,Male,Hoodie,Clothing,70,Medium-High Spend ? 60–79 ,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,No,36,Debit Card,Quarterly
1751,31,25 - 34,Male,Sunglasses,Accessories,85,High Spend ? 80–100,Missouri,M,White,Fall,3.1,No,Express,No,No,38,Venmo,Quarterly
1752,57,55 - 70,Male,Sweater,Clothing,40, Medium-Low Spend ? 40–59 ,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,No,34,Cash,Annually
1753,34,25 - 34,Male,Boots,Footwear,29,Low Spend ? 20–39,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,No,14,Venmo,Quarterly
1754,25,18 - 25,Male,Skirt,Clothing,27,Low Spend ? 20–39,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,23,Credit Card,Fortnightly
1755,66,55 - 70,Male,Dress,Clothing,93,High Spend ? 80–100,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,18,Credit Card,Fortnightly
1756,56,55 - 70,Male,Belt,Accessories,20,Low Spend ? 20–39,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,No,45,Cash,Monthly
1757,49,44 - 54,Male,Jewelry,Accessories,55, Medium-Low Spend ? 40–59 ,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,No,14,Bank Transfer,Weekly
1758,19,18 - 25,Male,Dress,Clothing,94,High Spend ? 80–100,Michigan,L,Yellow,Fall,3.6,No,Standard,No,No,48,Debit Card,Annually
1759,27,25 - 34,Male,Hat,Accessories,56, Medium-Low Spend ? 40–59 ,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17,Venmo,Fortnightly
1760,68,55 - 70,Male,Sweater,Clothing,58, Medium-Low Spend ? 40–59 ,Louisiana,L,Green,Spring,4,No,Next Day Air,No,No,1,PayPal,Weekly
1761,20,18 - 25,Male,Skirt,Clothing,44, Medium-Low Spend ? 40–59 ,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,39,PayPal,Weekly
1762,21,18 - 25,Male,Hoodie,Clothing,95,High Spend ? 80–100,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,24,Cash,Weekly
1763,36,35 - 44,Male,Sandals,Footwear,42, Medium-Low Spend ? 40–59 ,Idaho,M,Brown,Summer,3.1,No,Express,No,No,41,Bank Transfer,Fortnightly
1764,37,35 - 44,Male,Jewelry,Accessories,93,High Spend ? 80–100,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,28,PayPal,Annually
1765,61,55 - 70,Male,Dress,Clothing,56, Medium-Low Spend ? 40–59 ,Delaware,M,Charcoal,Summer,3,No,Store Pickup,No,No,34,Venmo,Quarterly
1766,68,55 - 70,Male,Hoodie,Clothing,88,High Spend ? 80–100,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,No,41,Venmo,Quarterly
1767,60,55 - 70,Male,Sweater,Clothing,54, Medium-Low Spend ? 40–59 ,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,No,27,Cash,Fortnightly
1768,69,55 - 70,Male,Jewelry,Accessories,89,High Spend ? 80–100,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,No,46,Debit Card,Fortnightly
1769,25,18 - 25,Male,Sandals,Footwear,45, Medium-Low Spend ? 40–59 ,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,No,No,2,PayPal,Quarterly
1770,32,25 - 34,Male,Socks,Clothing,75,Medium-High Spend ? 60–79 ,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,No,45,Cash,Monthly
1771,53,44 - 54,Male,Backpack,Accessories,22,Low Spend ? 20–39,Michigan,M,Pink,Fall,4.3,No,Express,No,No,34,Bank Transfer,Weekly
1772,46,44 - 54,Male,Shirt,Clothing,82,High Spend ? 80–100,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,No,9,Credit Card,Annually
1773,58,55 - 70,Male,Shoes,Footwear,34,Low Spend ? 20–39,Hawaii,M,Gold,Summer,3.1,No,2-Day Shipping,No,No,1,Bank Transfer,Annually
1774,21,18 - 25,Male,Coat,Outerwear,92,High Spend ? 80–100,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,No,17,PayPal,Annually
1775,46,44 - 54,Male,Sweater,Clothing,78,Medium-High Spend ? 60–79 ,New York,M,Lavender,Spring,3.7,No,Express,No,No,6,PayPal,Weekly
1776,18,18 - 25,Male,Jacket,Outerwear,47, Medium-Low Spend ? 40–59 ,Iowa,M,Violet,Spring,3.3,No,2-Day Shipping,No,No,12,Cash,Fortnightly
1777,56,55 - 70,Male,Jacket,Outerwear,64,Medium-High Spend ? 60–79 ,Arizona,L,Cyan,Summer,3.4,No,Free Shipping,No,No,10,Venmo,Quarterly
1778,18,18 - 25,Male,Sneakers,Footwear,44, Medium-Low Spend ? 40–59 ,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,No,4,Cash,Fortnightly
1779,49,44 - 54,Male,Belt,Accessories,94,High Spend ? 80–100,Texas,M,Red,Winter,4.9,No,Store Pickup,No,No,8,Debit Card,Fortnightly
1780,29,25 - 34,Male,Scarf,Accessories,62,Medium-High Spend ? 60–79 ,Virginia,M,Charcoal,Winter,4.3,No,Free Shipping,No,No,41,Venmo,Weekly
1781,67,55 - 70,Male,Jewelry,Accessories,81,High Spend ? 80–100,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,No,49,Credit Card,Weekly
1782,31,25 - 34,Male,T-shirt,Clothing,33,Low Spend ? 20–39,Iowa,M,Pink,Fall,3.7,No,Express,No,No,49,Bank Transfer,Quarterly
1783,52,44 - 54,Male,Pants,Clothing,88,High Spend ? 80–100,Utah,M,Lavender,Fall,2.7,No,Next Day Air,No,No,40,Bank Transfer,Fortnightly
1784,42,35 - 44,Male,Handbag,Accessories,49, Medium-Low Spend ? 40–59 ,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,30,Credit Card,Monthly
1785,32,25 - 34,Male,Backpack,Accessories,31,Low Spend ? 20–39,Louisiana,L,Yellow,Summer,4.8,No,Standard,No,No,4,Debit Card,Quarterly
1786,47,44 - 54,Male,Gloves,Accessories,29,Low Spend ? 20–39,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,No,22,Venmo,Monthly
1787,45,44 - 54,Male,Jacket,Outerwear,34,Low Spend ? 20–39,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,22,Venmo,Monthly
1788,20,18 - 25,Male,Sweater,Clothing,38,Low Spend ? 20–39,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,10,Bank Transfer,Quarterly
1789,66,55 - 70,Male,Blouse,Clothing,41, Medium-Low Spend ? 40–59 ,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23,Cash,Fortnightly
1790,52,44 - 54,Male,Blouse,Clothing,34,Low Spend ? 20–39,Arizona,L,Peach,Spring,3,No,2-Day Shipping,No,No,43,Debit Card,Quarterly
1791,50,44 - 54,Male,Gloves,Accessories,26,Low Spend ? 20–39,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31,PayPal,Fortnightly
1792,62,55 - 70,Male,Jeans,Clothing,98,High Spend ? 80–100,Montana,S,Purple,Winter,4,No,Store Pickup,No,No,38,Cash,Annually
1793,38,35 - 44,Male,Sneakers,Footwear,59, Medium-Low Spend ? 40–59 ,Iowa,M,Peach,Fall,3,No,Express,No,No,22,Debit Card,Quarterly
1794,65,55 - 70,Male,Hat,Accessories,92,High Spend ? 80–100,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,45,Cash,Quarterly
1795,60,55 - 70,Male,Backpack,Accessories,40, Medium-Low Spend ? 40–59 ,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,21,Debit Card,Fortnightly
1796,68,55 - 70,Male,Jeans,Clothing,20,Low Spend ? 20–39,Wisconsin,S,Violet,Fall,4,No,2-Day Shipping,No,No,9,Debit Card,Fortnightly
1797,62,55 - 70,Male,Skirt,Clothing,35,Low Spend ? 20–39,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,34,Venmo,Weekly
1798,62,55 - 70,Male,Belt,Accessories,35,Low Spend ? 20–39,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26,Venmo,Weekly
1799,40,35 - 44,Male,Dress,Clothing,82,High Spend ? 80–100,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly
1800,32,25 - 34,Male,Hoodie,Clothing,48, Medium-Low Spend ? 40–59 ,California,M,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly
1801,22,18 - 25,Male,Coat,Outerwear,58, Medium-Low Spend ? 40–59 ,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,30,Credit Card,Weekly
1802,33,25 - 34,Male,Sweater,Clothing,57, Medium-Low Spend ? 40–59 ,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly
1803,57,55 - 70,Male,Shorts,Clothing,96,High Spend ? 80–100,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31,Venmo,Fortnightly
1804,60,55 - 70,Male,Sneakers,Footwear,97,High Spend ? 80–100,New Hampshire,S,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly
1805,30,25 - 34,Male,Sweater,Clothing,42, Medium-Low Spend ? 40–59 ,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly
1806,41,35 - 44,Male,T-shirt,Clothing,62,Medium-High Spend ? 60–79 ,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,46,Debit Card,Weekly
1807,58,55 - 70,Male,Handbag,Accessories,67,Medium-High Spend ? 60–79 ,Rhode Island,M,Green,Fall,3.9,No,Standard,No,No,24,Venmo,Annually
1808,34,25 - 34,Male,Sneakers,Footwear,46, Medium-Low Spend ? 40–59 ,Vermont,L,Gold,Summer,3.5,No,Standard,No,No,37,Venmo,Fortnightly
1809,67,55 - 70,Male,Jacket,Outerwear,71,Medium-High Spend ? 60–79 ,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,No,7,Debit Card,Monthly
1810,58,55 - 70,Male,Backpack,Accessories,99,High Spend ? 80–100,Alaska,S,Blue,Fall,3.4,No,Free Shipping,No,No,6,Debit Card,Fortnightly
1811,41,35 - 44,Male,Jeans,Clothing,28,Low Spend ? 20–39,Maryland,M,Magenta,Fall,2.7,No,Standard,No,No,16,Cash,Fortnightly
1812,42,35 - 44,Male,Belt,Accessories,77,Medium-High Spend ? 60–79 ,Wisconsin,L,Blue,Summer,3.6,No,Standard,No,No,33,Bank Transfer,Annually
1813,50,44 - 54,Male,Boots,Footwear,63,Medium-High Spend ? 60–79 ,Nevada,S,Blue,Summer,4.9,No,Express,No,No,18,PayPal,Fortnightly
1814,40,35 - 44,Male,Shorts,Clothing,62,Medium-High Spend ? 60–79 ,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,24,PayPal,Weekly
1815,32,25 - 34,Male,Jeans,Clothing,92,High Spend ? 80–100,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,24,Cash,Quarterly
1816,51,44 - 54,Male,Shoes,Footwear,72,Medium-High Spend ? 60–79 ,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48,Credit Card,Quarterly
1817,26,25 - 34,Male,Hat,Accessories,79,Medium-High Spend ? 60–79 ,Virginia,M,Purple,Summer,4,No,Express,No,No,4,Cash,Weekly
1818,32,25 - 34,Male,T-shirt,Clothing,27,Low Spend ? 20–39,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly
1819,58,55 - 70,Male,Sunglasses,Accessories,39,Low Spend ? 20–39,North Carolina,M,White,Fall,3.8,No,Express,No,No,47,Debit Card,Quarterly
1820,51,44 - 54,Male,Socks,Clothing,86,High Spend ? 80–100,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,50,Cash,Quarterly
1821,19,18 - 25,Male,Shirt,Clothing,94,High Spend ? 80–100,Washington,XL,Gold,Fall,5,No,Express,No,No,31,PayPal,Monthly
1822,57,55 - 70,Male,Shorts,Clothing,53, Medium-Low Spend ? 40–59 ,Maine,M,Teal,Spring,2.8,No,Express,No,No,29,PayPal,Quarterly
1823,66,55 - 70,Male,Shirt,Clothing,85,High Spend ? 80–100,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,4,Cash,Annually
1824,62,55 - 70,Male,Socks,Clothing,50, Medium-Low Spend ? 40–59 ,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,No,40,Bank Transfer,Fortnightly
1825,58,55 - 70,Male,Pants,Clothing,47, Medium-Low Spend ? 40–59 ,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31,Cash,Monthly
1826,23,18 - 25,Male,Boots,Footwear,75,Medium-High Spend ? 60–79 ,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,No,41,Credit Card,Weekly
1827,45,44 - 54,Male,T-shirt,Clothing,60,Medium-High Spend ? 60–79 ,Indiana,M,Turquoise,Winter,4.2,No,Express,No,No,44,Debit Card,Annually
1828,20,18 - 25,Male,T-shirt,Clothing,36,Low Spend ? 20–39,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31,Bank Transfer,Weekly
1829,33,25 - 34,Male,Coat,Outerwear,80,High Spend ? 80–100,New Hampshire,L,Gray,Spring,3.9,No,Express,No,No,45,Cash,Quarterly
1830,30,25 - 34,Male,Hat,Accessories,96,High Spend ? 80–100,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,No,50,Credit Card,Quarterly
1831,50,44 - 54,Male,Sunglasses,Accessories,80,High Spend ? 80–100,Kansas,M,Blue,Winter,4.8,No,Express,No,No,7,Venmo,Annually
1832,62,55 - 70,Male,Blouse,Clothing,71,Medium-High Spend ? 60–79 ,Maine,M,Cyan,Summer,3.3,No,Free Shipping,No,No,5,Bank Transfer,Quarterly
1833,69,55 - 70,Male,Jewelry,Accessories,29,Low Spend ? 20–39,Louisiana,M,Blue,Fall,4.6,No,Free Shipping,No,No,48,Cash,Monthly
1834,34,25 - 34,Male,Jewelry,Accessories,53, Medium-Low Spend ? 40–59 ,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,19,PayPal,Fortnightly
1835,49,44 - 54,Male,Skirt,Clothing,35,Low Spend ? 20–39,Indiana,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,No,39,Venmo,Fortnightly
1836,65,55 - 70,Male,Scarf,Accessories,75,Medium-High Spend ? 60–79 ,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,No,45,Credit Card,Quarterly
1837,66,55 - 70,Male,Pants,Clothing,52, Medium-Low Spend ? 40–59 ,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,35,Credit Card,Monthly
1838,41,35 - 44,Male,Hat,Accessories,77,Medium-High Spend ? 60–79 ,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,No,8,Venmo,Monthly
1839,37,35 - 44,Male,Gloves,Accessories,24,Low Spend ? 20–39,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,11,Credit Card,Quarterly
1840,32,25 - 34,Male,Shirt,Clothing,78,Medium-High Spend ? 60–79 ,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,No,32,Cash,Annually
